t_s,R_m,U_m_s,T_g_K,p_g_pa,p_inf_pa,delta_T_m,Q_out_W
5.5086e-05,5.95504e-06,0.163756,308.86,135056,104483,5.95504e-06,3.05659e-05
5.5096e-05,5.95672e-06,0.173068,308.169,134640,104849,5.95672e-06,2.92311e-05
5.5106e-05,5.95849e-06,0.181057,307.493,134225,105216,5.95849e-06,2.79238e-05
5.5116e-05,5.96034e-06,0.187729,306.833,133812,105582,5.96034e-06,2.66456e-05
5.5126e-05,5.96224e-06,0.193094,306.188,133403,105949,5.96224e-06,2.53982e-05
5.5136e-05,5.9642e-06,0.197166,305.56,132999,106315,5.9642e-06,2.4183e-05
5.5146e-05,5.96618e-06,0.199956,304.95,132600,106681,5.96618e-06,2.30015e-05
5.5156e-05,5.96819e-06,0.201483,304.358,132209,107046,5.96819e-06,2.1855e-05
5.5166e-05,5.97021e-06,0.201762,303.785,131827,107412,5.97021e-06,2.07449e-05
5.5176e-05,5.97222e-06,0.200815,303.232,131453,107777,5.97222e-06,1.96722e-05
5.5186e-05,5.97422e-06,0.198662,302.699,131091,108142,5.97422e-06,1.86382e-05
5.5196e-05,5.97619e-06,0.195326,302.186,130739,108507,5.97619e-06,1.76438e-05
5.5206e-05,5.97812e-06,0.19083,301.695,130400,108871,5.97812e-06,1.669e-05
5.5216e-05,5.98e-06,0.1852,301.225,130074,109235,5.98e-06,1.57775e-05
5.5226e-05,5.98182e-06,0.178462,300.777,129762,109599,5.98182e-06,1.49073e-05
5.5236e-05,5.98357e-06,0.170643,300.352,129465,109962,5.98357e-06,1.40798e-05
5.5246e-05,5.98523e-06,0.161773,299.949,129184,110326,5.98523e-06,1.32959e-05
5.5256e-05,5.9868e-06,0.15188,299.569,128919,110688,5.9868e-06,1.25559e-05
5.5266e-05,5.98827e-06,0.140995,299.212,128670,111051,5.98827e-06,1.18603e-05
5.5276e-05,5.98962e-06,0.129147,298.878,128440,111413,5.98962e-06,1.12096e-05
5.5286e-05,5.99085e-06,0.116369,298.567,128227,111774,5.99085e-06,1.06039e-05
5.5296e-05,5.99194e-06,0.102693,298.28,128034,112136,5.99194e-06,1.00435e-05
5.5306e-05,5.9929e-06,0.0881512,298.016,127859,112496,5.9929e-06,9.52865e-06
5.5316e-05,5.9937e-06,0.0727765,297.776,127705,112857,5.9937e-06,9.05932e-06
5.5326e-05,5.99435e-06,0.0566025,297.559,127570,113217,5.99435e-06,8.63557e-06
5.5336e-05,5.99483e-06,0.0396629,297.366,127457,113576,5.99483e-06,8.25735e-06
5.5346e-05,5.99514e-06,0.021992,297.196,127364,113935,5.99514e-06,7.92456e-06
5.5356e-05,5.99527e-06,0.00362418,297.049,127293,114293,5.99527e-06,7.63703e-06
5.5366e-05,5.99521e-06,-0.0154059,296.925,127243,114651,5.99521e-06,7.39453e-06
5.5376e-05,5.99496e-06,-0.0350633,296.824,127216,115009,5.99496e-06,7.19679e-06
5.5386e-05,5.99451e-06,-0.0553129,296.746,127212,115366,5.99451e-06,7.04347e-06
5.5396e-05,5.99385e-06,-0.0761193,296.691,127230,115722,5.99385e-06,6.93419e-06
5.5406e-05,5.99298e-06,-0.0974471,296.658,127271,116078,5.99298e-06,6.86851e-06
5.5416e-05,5.9919e-06,-0.119261,296.647,127335,116433,5.9919e-06,6.84595e-06
5.5426e-05,5.9906e-06,-0.141524,296.658,127423,116787,5.9906e-06,6.86598e-06
5.5436e-05,5.98907e-06,-0.164202,296.691,127535,117141,5.98907e-06,6.92802e-06
5.5446e-05,5.98731e-06,-0.187257,296.744,127670,117495,5.98731e-06,7.03145e-06
5.5456e-05,5.98532e-06,-0.210654,296.819,127830,117847,5.98532e-06,7.17561e-06
5.5466e-05,5.9831e-06,-0.234357,296.915,128014,118199,5.9831e-06,7.35981e-06
5.5476e-05,5.98064e-06,-0.258329,297.031,128222,118551,5.98064e-06,7.5833e-06
5.5486e-05,5.97793e-06,-0.282533,297.167,128455,118901,5.97793e-06,7.84531e-06
5.5496e-05,5.97498e-06,-0.306933,297.322,128713,119251,5.97498e-06,8.14502e-06
5.5506e-05,5.97179e-06,-0.331491,297.497,128995,119601,5.97179e-06,8.48158e-06
5.5516e-05,5.96835e-06,-0.356172,297.691,129303,119949,5.96835e-06,8.85412e-06
5.5526e-05,5.96467e-06,-0.380937,297.902,129635,120297,5.96467e-06,9.26171e-06
5.5536e-05,5.96073e-06,-0.405749,298.132,129992,120644,5.96073e-06,9.70341e-06
5.5546e-05,5.95655e-06,-0.430572,298.38,130374,120990,5.95655e-06,1.01782e-05
5.5556e-05,5.95212e-06,-0.455367,298.644,130782,121336,5.95212e-06,1.06852e-05
5.5566e-05,5.94745e-06,-0.480096,298.926,131214,121681,5.94745e-06,1.12232e-05
5.5576e-05,5.94252e-06,-0.504722,299.223,131671,122025,5.94252e-06,1.17912e-05
5.5586e-05,5.93735e-06,-0.529206,299.536,132154,122368,5.93735e-06,1.23881e-05
5.5596e-05,5.93194e-06,-0.55351,299.864,132662,122710,5.93194e-06,1.30128e-05
5.5606e-05,5.92628e-06,-0.577596,300.207,133194,123052,5.92628e-06,1.3664e-05
5.5616e-05,5.92039e-06,-0.601425,300.564,133751,123392,5.92039e-06,1.43407e-05
5.5626e-05,5.91425e-06,-0.624958,300.934,134333,123732,5.91425e-06,1.50416e-05
5.5636e-05,5.90789e-06,-0.648156,301.318,134940,124071,5.90789e-06,1.57654e-05
5.5646e-05,5.90129e-06,-0.67098,301.713,135571,124409,5.90129e-06,1.65109e-05
5.5656e-05,5.89447e-06,-0.693391,302.121,136226,124746,5.89447e-06,1.72768e-05
5.5666e-05,5.88743e-06,-0.71535,302.54,136906,125082,5.88743e-06,1.80617e-05
5.5676e-05,5.88017e-06,-0.736817,302.969,137609,125417,5.88017e-06,1.88643e-05
5.5686e-05,5.87269e-06,-0.757752,303.408,138336,125751,5.87269e-06,1.96832e-05
5.5696e-05,5.86501e-06,-0.778117,303.857,139085,126084,5.86501e-06,2.05169e-05
5.5706e-05,5.85713e-06,-0.797872,304.314,139858,126417,5.85713e-06,2.13641e-05
5.5716e-05,5.84906e-06,-0.816978,304.779,140653,126748,5.84906e-06,2.22233e-05
5.5726e-05,5.84079e-06,-0.835396,305.251,141470,127078,5.84079e-06,2.30929e-05
5.5736e-05,5.83235e-06,-0.853086,305.73,142308,127408,5.83235e-06,2.39715e-05
5.5746e-05,5.82374e-06,-0.870009,306.214,143168,127736,5.82374e-06,2.48575e-05
5.5756e-05,5.81495e-06,-0.886129,306.703,144047,128063,5.81495e-06,2.57493e-05
5.5766e-05,5.80602e-06,-0.901406,307.196,144947,128389,5.80602e-06,2.66453e-05
5.5776e-05,5.79693e-06,-0.915804,307.693,145865,128714,5.79693e-06,2.75439e-05
5.5786e-05,5.7877e-06,-0.929285,308.192,146802,129038,5.7877e-06,2.84435e-05
5.5796e-05,5.77835e-06,-0.941813,308.692,147756,129361,5.77835e-06,2.93422e-05
5.5806e-05,5.76887e-06,-0.953354,309.193,148727,129683,5.76887e-06,3.02386e-05
5.5816e-05,5.75928e-06,-0.963872,309.694,149714,130004,5.75928e-06,3.11308e-05
5.5826e-05,5.7496e-06,-0.973335,310.194,150715,130323,5.7496e-06,3.20171e-05
5.5836e-05,5.73982e-06,-0.98171,310.691,151730,130641,5.73982e-06,3.28958e-05
5.5846e-05,5.72997e-06,-0.988967,311.186,152757,130959,5.72997e-06,3.37651e-05
5.5856e-05,5.72004e-06,-0.995077,311.676,153796,131275,5.72004e-06,3.46231e-05
5.5866e-05,5.71007e-06,-1.00001,312.161,154845,131590,5.71007e-06,3.54682e-05
5.5876e-05,5.70005e-06,-1.00375,312.641,155903,131903,5.70005e-06,3.62985e-05
5.5886e-05,5.69e-06,-1.00626,313.113,156967,132216,5.69e-06,3.71122e-05
5.5896e-05,5.67993e-06,-1.00752,313.577,158038,132527,5.67993e-06,3.79074e-05
5.5906e-05,5.66985e-06,-1.00752,314.031,159113,132837,5.66985e-06,3.86825e-05
5.5916e-05,5.65978e-06,-1.00623,314.476,160191,133146,5.65978e-06,3.94356e-05
5.5926e-05,5.64973e-06,-1.00365,314.909,161270,133453,5.64973e-06,4.01649e-05
5.5936e-05,5.63971e-06,-0.999768,315.329,162348,133760,5.63971e-06,4.08686e-05
5.5946e-05,5.62974e-06,-0.994566,315.736,163423,134065,5.62974e-06,4.1545e-05
5.5956e-05,5.61983e-06,-0.988044,316.129,164495,134368,5.61983e-06,4.21924e-05
5.5966e-05,5.60998e-06,-0.9802,316.506,165560,134671,5.60998e-06,4.28091e-05
5.5976e-05,5.60023e-06,-0.971036,316.866,166616,134972,5.60023e-06,4.33933e-05
5.5986e-05,5.59057e-06,-0.960558,317.208,167663,135272,5.59057e-06,4.39436e-05
5.5996e-05,5.58102e-06,-0.948776,317.531,168697,135570,5.58102e-06,4.44583e-05
5.6006e-05,5.5716e-06,-0.935703,317.835,169718,135867,5.5716e-06,4.49359e-05
5.6016e-05,5.56231e-06,-0.921356,318.118,170722,136163,5.56231e-06,4.53751e-05
5.6026e-05,5.55317e-06,-0.905757,318.379,171707,136457,5.55317e-06,4.57743e-05
5.6036e-05,5.5442e-06,-0.888932,318.617,172672,136750,5.5442e-06,4.61324e-05
5.6046e-05,5.5354e-06,-0.870912,318.832,173615,137041,5.5354e-06,4.6448e-05
5.6056e-05,5.52678e-06,-0.85173,319.023,174533,137332,5.52678e-06,4.67201e-05
5.6066e-05,5.51837e-06,-0.831427,319.189,175424,137620,5.51837e-06,4.69477e-05
5.6076e-05,5.51016e-06,-0.810044,319.329,176287,137907,5.51016e-06,4.71297e-05
5.6086e-05,5.50217e-06,-0.787629,319.442,177120,138193,5.50217e-06,4.72655e-05
5.6096e-05,5.49441e-06,-0.764234,319.529,177920,138478,5.49441e-06,4.73542e-05
5.6106e-05,5.48689e-06,-0.739913,319.588,178686,138761,5.48689e-06,4.73954e-05
5.6116e-05,5.47961e-06,-0.714728,319.619,179417,139042,5.47961e-06,4.73885e-05
5.6126e-05,5.4726e-06,-0.68874,319.622,180110,139322,5.4726e-06,4.73332e-05
5.6136e-05,5.46584e-06,-0.662016,319.597,180765,139600,5.46584e-06,4.72294e-05
5.6146e-05,5.45936e-06,-0.634625,319.543,181379,139877,5.45936e-06,4.7077e-05
5.6156e-05,5.45315e-06,-0.606642,319.46,181953,140153,5.45315e-06,4.68761e-05
5.6166e-05,5.44723e-06,-0.578141,319.349,182484,140426,5.44723e-06,4.66269e-05
5.6176e-05,5.44159e-06,-0.5492,319.209,182972,140699,5.44159e-06,4.63299e-05
5.6186e-05,5.43624e-06,-0.519899,319.04,183416,140970,5.43624e-06,4.59855e-05
5.6196e-05,5.43119e-06,-0.49032,318.844,183815,141239,5.43119e-06,4.55945e-05
5.6206e-05,5.42644e-06,-0.460545,318.62,184170,141506,5.42644e-06,4.51577e-05
5.6216e-05,5.42198e-06,-0.430658,318.369,184479,141772,5.42198e-06,4.4676e-05
5.6226e-05,5.41783e-06,-0.400745,318.092,184744,142037,5.41783e-06,4.41507e-05
5.6236e-05,5.41397e-06,-0.370889,317.789,184963,142300,5.41397e-06,4.35829e-05
5.6246e-05,5.41041e-06,-0.341174,317.46,185137,142561,5.41041e-06,4.29741e-05
5.6256e-05,5.40714e-06,-0.311684,317.108,185267,142820,5.40714e-06,4.23257e-05
5.6266e-05,5.40417e-06,-0.282501,316.733,185353,143078,5.40417e-06,4.16396e-05
5.6276e-05,5.40149e-06,-0.253706,316.335,185396,143335,5.40149e-06,4.09173e-05
5.6286e-05,5.3991e-06,-0.225378,315.917,185398,143589,5.3991e-06,4.01609e-05
5.6296e-05,5.39698e-06,-0.197595,315.478,185358,143842,5.39698e-06,3.93722e-05
5.6306e-05,5.39514e-06,-0.170429,315.021,185280,144094,5.39514e-06,3.85535e-05
5.6316e-05,5.39357e-06,-0.143952,314.547,185163,144343,5.39357e-06,3.77069e-05
5.6326e-05,5.39226e-06,-0.118233,314.057,185009,144591,5.39226e-06,3.68346e-05
5.6336e-05,5.3912e-06,-0.0933357,313.553,184821,144837,5.3912e-06,3.59389e-05
5.6346e-05,5.39039e-06,-0.069321,313.036,184599,145082,5.39039e-06,3.50223e-05
5.6356e-05,5.38981e-06,-0.0462459,312.507,184347,145324,5.38981e-06,3.40872e-05
5.6366e-05,5.38946e-06,-0.0241631,311.968,184065,145566,5.38946e-06,3.3136e-05
5.6376e-05,5.38933e-06,-0.00312118,311.42,183756,145805,5.38933e-06,3.21712e-05
5.6386e-05,5.3894e-06,0.0168358,310.866,183421,146042,5.3894e-06,3.11953e-05
5.6396e-05,5.38966e-06,0.0356682,310.306,183064,146278,5.38966e-06,3.02109e-05
5.6406e-05,5.39011e-06,0.0533411,309.742,182686,146512,5.39011e-06,2.92205e-05
5.6416e-05,5.39072e-06,0.0698238,309.176,182289,146744,5.39072e-06,2.82266e-05
5.6426e-05,5.3915e-06,0.0850905,308.609,181877,146975,5.3915e-06,2.72316e-05
5.6436e-05,5.39242e-06,0.09912,308.042,181449,147203,5.39242e-06,2.6238e-05
5.6446e-05,5.39348e-06,0.111895,307.478,181010,147430,5.39348e-06,2.52483e-05
5.6456e-05,5.39465e-06,0.123404,306.917,180562,147655,5.39465e-06,2.42647e-05
5.6466e-05,5.39594e-06,0.133638,306.36,180105,147878,5.39594e-06,2.32896e-05
5.6476e-05,5.39732e-06,0.142594,305.81,179644,148099,5.39732e-06,2.23253e-05
5.6486e-05,5.39879e-06,0.150273,305.267,179179,148319,5.39879e-06,2.13739e-05
5.6496e-05,5.40032e-06,0.156677,304.733,178713,148536,5.40032e-06,2.04376e-05
5.6506e-05,5.40192e-06,0.161816,304.209,178247,148752,5.40192e-06,1.95182e-05
5.6516e-05,5.40356e-06,0.165702,303.696,177784,148966,5.40356e-06,1.86179e-05
5.6526e-05,5.40523e-06,0.168349,303.194,177326,149178,5.40523e-06,1.77384e-05
5.6536e-05,5.40692e-06,0.169777,302.706,176874,149388,5.40692e-06,1.68814e-05
5.6546e-05,5.40862e-06,0.170007,302.232,176431,149596,5.40862e-06,1.60487e-05
5.6556e-05,5.41032e-06,0.169064,301.772,175997,149802,5.41032e-06,1.52418e-05
5.6566e-05,5.412e-06,0.166975,301.329,175574,150007,5.412e-06,1.44622e-05
5.6576e-05,5.41365e-06,0.163771,300.902,175165,150209,5.41365e-06,1.37111e-05
5.6586e-05,5.41527e-06,0.159484,300.492,174769,150410,5.41527e-06,1.29899e-05
5.6596e-05,5.41684e-06,0.154148,300.1,174389,150608,5.41684e-06,1.22996e-05
5.6606e-05,5.41835e-06,0.147801,299.726,174026,150805,5.41835e-06,1.16413e-05
5.6616e-05,5.41979e-06,0.140481,299.371,173681,151000,5.41979e-06,1.1016e-05
5.6626e-05,5.42115e-06,0.132228,299.035,173356,151192,5.42115e-06,1.04244e-05
5.6636e-05,5.42243e-06,0.123085,298.72,173050,151383,5.42243e-06,9.86731e-06
5.6646e-05,5.42361e-06,0.113094,298.424,172766,151572,5.42361e-06,9.34526e-06
5.6656e-05,5.42469e-06,0.1023,298.148,172503,151759,5.42469e-06,8.85877e-06
5.6666e-05,5.42566e-06,0.090749,297.893,172264,151944,5.42566e-06,8.40825e-06
5.6676e-05,5.4265e-06,0.078487,297.659,172048,152126,5.4265e-06,7.994e-06
5.6686e-05,5.42722e-06,0.0655617,297.445,171855,152307,5.42722e-06,7.61621e-06
5.6696e-05,5.42781e-06,0.0520212,297.252,171688,152486,5.42781e-06,7.275e-06
5.6706e-05,5.42826e-06,0.0379142,297.08,171546,152663,5.42826e-06,6.97036e-06
5.6716e-05,5.42857e-06,0.0232901,296.929,171430,152837,5.42857e-06,6.70222e-06
5.6726e-05,5.42873e-06,0.00819827,296.798,171339,153010,5.42873e-06,6.47041e-06
5.6736e-05,5.42873e-06,-0.00731119,296.688,171275,153181,5.42873e-06,6.27466e-06
5.6746e-05,5.42858e-06,-0.0231882,296.597,171237,153349,5.42858e-06,6.11462e-06
5.6756e-05,5.42827e-06,-0.0393825,296.527,171226,153516,5.42827e-06,5.98988e-06
5.6766e-05,5.42779e-06,-0.0558439,296.477,171242,153680,5.42779e-06,5.89991e-06
5.6776e-05,5.42715e-06,-0.072522,296.446,171285,153843,5.42715e-06,5.84413e-06
5.6786e-05,5.42634e-06,-0.0893669,296.434,171355,154003,5.42634e-06,5.82188e-06
5.6796e-05,5.42536e-06,-0.106329,296.44,171452,154162,5.42536e-06,5.83244e-06
5.6806e-05,5.42421e-06,-0.123357,296.465,171575,154318,5.42421e-06,5.875e-06
5.6816e-05,5.42289e-06,-0.140404,296.507,171725,154472,5.42289e-06,5.94868e-06
5.6826e-05,5.42141e-06,-0.15742,296.567,171901,154624,5.42141e-06,6.05257e-06
5.6836e-05,5.41975e-06,-0.174356,296.643,172103,154774,5.41975e-06,6.18567e-06
5.6846e-05,5.41792e-06,-0.191165,296.735,172331,154922,5.41792e-06,6.34692e-06
5.6856e-05,5.41592e-06,-0.2078,296.843,172584,155067,5.41592e-06,6.53523e-06
5.6866e-05,5.41376e-06,-0.224213,296.966,172863,155211,5.41376e-06,6.74944e-06
5.6876e-05,5.41144e-06,-0.240359,297.103,173165,155352,5.41144e-06,6.98833e-06
5.6886e-05,5.40896e-06,-0.256193,297.253,173492,155491,5.40896e-06,7.25066e-06
5.6896e-05,5.40632e-06,-0.27167,297.416,173841,155629,5.40632e-06,7.53512e-06
5.6906e-05,5.40353e-06,-0.286748,297.591,174214,155764,5.40353e-06,7.84037e-06
5.6916e-05,5.40058e-06,-0.301385,297.777,174608,155897,5.40058e-06,8.16503e-06
5.6926e-05,5.3975e-06,-0.315538,297.974,175024,156027,5.3975e-06,8.50768e-06
5.6936e-05,5.39428e-06,-0.329168,298.181,175459,156156,5.39428e-06,8.86688e-06
5.6946e-05,5.39092e-06,-0.342237,298.397,175915,156282,5.39092e-06,9.24113e-06
5.6956e-05,5.38743e-06,-0.354707,298.62,176389,156406,5.38743e-06,9.62894e-06
5.6966e-05,5.38383e-06,-0.366542,298.851,176881,156528,5.38383e-06,1.00288e-05
5.6976e-05,5.3801e-06,-0.377708,299.089,177389,156648,5.3801e-06,1.04391e-05
5.6986e-05,5.37627e-06,-0.388172,299.332,177913,156766,5.37627e-06,1.08583e-05
5.6996e-05,5.37234e-06,-0.397903,299.579,178452,156881,5.37234e-06,1.12848e-05
5.7006e-05,5.36832e-06,-0.406871,299.83,179004,156995,5.36832e-06,1.1717e-05
5.7016e-05,5.36421e-06,-0.415049,300.084,179568,157106,5.36421e-06,1.21532e-05
5.7026e-05,5.36002e-06,-0.422412,300.34,180143,157215,5.36002e-06,1.2592e-05
5.7036e-05,5.35576e-06,-0.428936,300.597,180728,157321,5.35576e-06,1.30317e-05
5.7046e-05,5.35144e-06,-0.434599,300.854,181321,157426,5.35144e-06,1.34706e-05
5.7056e-05,5.34707e-06,-0.439384,301.11,181921,157528,5.34707e-06,1.39071e-05
5.7066e-05,5.34266e-06,-0.443272,301.365,182527,157628,5.34266e-06,1.43397e-05
5.7076e-05,5.33821e-06,-0.446251,301.617,183137,157726,5.33821e-06,1.47667e-05
5.7086e-05,5.33374e-06,-0.448307,301.865,183749,157822,5.33374e-06,1.51866e-05
5.7096e-05,5.32925e-06,-0.449433,302.108,184363,157915,5.32925e-06,1.55979e-05
5.7106e-05,5.32475e-06,-0.449621,302.346,184976,158006,5.32475e-06,1.5999e-05
5.7116e-05,5.32026e-06,-0.448868,302.578,185588,158095,5.32026e-06,1.63885e-05
5.7126e-05,5.31578e-06,-0.447173,302.803,186196,158182,5.31578e-06,1.67648e-05
5.7136e-05,5.31132e-06,-0.444538,303.019,186800,158266,5.31132e-06,1.71266e-05
5.7146e-05,5.30689e-06,-0.440968,303.227,187396,158348,5.30689e-06,1.74726e-05
5.7156e-05,5.3025e-06,-0.436471,303.425,187985,158428,5.3025e-06,1.78012e-05
5.7166e-05,5.29816e-06,-0.431057,303.613,188564,158506,5.29816e-06,1.81114e-05
5.7176e-05,5.29388e-06,-0.424741,303.789,189132,158581,5.29388e-06,1.84019e-05
5.7186e-05,5.28967e-06,-0.417538,303.954,189687,158654,5.28967e-06,1.86715e-05
5.7196e-05,5.28554e-06,-0.40947,304.105,190228,158725,5.28554e-06,1.89191e-05
5.7206e-05,5.28149e-06,-0.400557,304.244,190753,158794,5.28149e-06,1.91437e-05
5.7216e-05,5.27753e-06,-0.390827,304.369,191262,158860,5.27753e-06,1.93444e-05
5.7226e-05,5.27367e-06,-0.380307,304.479,191751,158924,5.27367e-06,1.95203e-05
5.7236e-05,5.26992e-06,-0.369028,304.574,192221,158986,5.26992e-06,1.96706e-05
5.7246e-05,5.26629e-06,-0.357025,304.654,192670,159045,5.26629e-06,1.97945e-05
5.7256e-05,5.26279e-06,-0.344333,304.718,193096,159103,5.26279e-06,1.98915e-05
5.7266e-05,5.25941e-06,-0.330991,304.766,193499,159158,5.25941e-06,1.99611e-05
5.7276e-05,5.25617e-06,-0.31704,304.798,193878,159210,5.25617e-06,2.00027e-05
5.7286e-05,5.25307e-06,-0.302524,304.812,194231,159261,5.25307e-06,2.0016e-05
5.7296e-05,5.25012e-06,-0.287488,304.81,194557,159309,5.25012e-06,2.00009e-05
5.7306e-05,5.24732e-06,-0.271978,304.791,194856,159355,5.24732e-06,1.9957e-05
5.7316e-05,5.24468e-06,-0.256042,304.754,195128,159398,5.24468e-06,1.98844e-05
5.7326e-05,5.2422e-06,-0.239732,304.7,195370,159439,5.2422e-06,1.97831e-05
5.7336e-05,5.23989e-06,-0.223097,304.63,195584,159478,5.23989e-06,1.96532e-05
5.7346e-05,5.23774e-06,-0.20619,304.542,195769,159515,5.23774e-06,1.94949e-05
5.7356e-05,5.23576e-06,-0.189064,304.437,195923,159549,5.23576e-06,1.93086e-05
5.7366e-05,5.23396e-06,-0.171771,304.316,196048,159581,5.23396e-06,1.90948e-05
5.7376e-05,5.23233e-06,-0.154366,304.179,196143,159611,5.23233e-06,1.88538e-05
5.7386e-05,5.23087e-06,-0.1369,304.025,196208,159638,5.23087e-06,1.85864e-05
5.7396e-05,5.22959e-06,-0.119428,303.856,196243,159664,5.22959e-06,1.82932e-05
5.7406e-05,5.22848e-06,-0.102003,303.672,196249,159686,5.22848e-06,1.79749e-05
5.7416e-05,5.22755e-06,-0.0846751,303.474,196226,159707,5.22755e-06,1.76325e-05
5.7426e-05,5.22679e-06,-0.0674966,303.261,196174,159725,5.22679e-06,1.72669e-05
5.7436e-05,5.2262e-06,-0.0505169,303.035,196094,159741,5.2262e-06,1.68791e-05
5.7446e-05,5.22578e-06,-0.0337846,302.796,195987,159755,5.22578e-06,1.64702e-05
5.7456e-05,5.22552e-06,-0.0173463,302.546,195854,159766,5.22552e-06,1.60413e-05
5.7466e-05,5.22543e-06,-0.00124738,302.284,195695,159775,5.22543e-06,1.55936e-05
5.7476e-05,5.2255e-06,0.0144692,302.011,195511,159782,5.2255e-06,1.51283e-05
5.7486e-05,5.22572e-06,0.0297623,301.729,195303,159786,5.22572e-06,1.46469e-05
5.7496e-05,5.22609e-06,0.0445932,301.437,195073,159788,5.22609e-06,1.41505e-05
5.7506e-05,5.22661e-06,0.0589254,301.138,194821,159788,5.22661e-06,1.36406e-05
5.7516e-05,5.22727e-06,0.0727251,300.831,194549,159785,5.22727e-06,1.31185e-05
5.7526e-05,5.22806e-06,0.0859608,300.518,194258,159781,5.22806e-06,1.25858e-05
5.7536e-05,5.22899e-06,0.0986038,300.2,193949,159773,5.22899e-06,1.20437e-05
5.7546e-05,5.23003e-06,0.110628,299.876,193624,159764,5.23003e-06,1.14939e-05
5.7556e-05,5.2312e-06,0.122011,299.549,193284,159752,5.2312e-06,1.09377e-05
5.7566e-05,5.23247e-06,0.132732,299.22,192930,159738,5.23247e-06,1.03766e-05
5.7576e-05,5.23385e-06,0.142773,298.888,192563,159722,5.23385e-06,9.81212e-06
5.7586e-05,5.23532e-06,0.152119,298.555,192186,159703,5.23532e-06,9.24558e-06
5.7596e-05,5.23689e-06,0.160759,298.222,191800,159682,5.23689e-06,8.67845e-06
5.7606e-05,5.23854e-06,0.168684,297.89,191405,159659,5.23854e-06,8.11212e-06
5.7616e-05,5.24026e-06,0.175887,297.559,191004,159633,5.24026e-06,7.54796e-06
5.7626e-05,5.24205e-06,0.182364,297.23,190597,159605,5.24205e-06,6.98732e-06
5.7636e-05,5.2439e-06,0.188115,296.904,190186,159575,5.2439e-06,6.43148e-06
5.7646e-05,5.24581e-06,0.19314,296.582,189772,159543,5.24581e-06,5.88172e-06
5.7656e-05,5.24777e-06,0.197445,296.264,189357,159508,5.24777e-06,5.33925e-06
5.7666e-05,5.24976e-06,0.201034,295.952,188942,159471,5.24976e-06,4.80523e-06
5.7676e-05,5.25178e-06,0.203916,295.645,188528,159431,5.25178e-06,4.28079e-06
5.7686e-05,5.25383e-06,0.206103,295.344,188115,159390,5.25383e-06,3.76698e-06
5.7696e-05,5.2559e-06,0.207607,295.051,187707,159346,5.2559e-06,3.26483e-06
5.7706e-05,5.25798e-06,0.208444,294.765,187302,159299,5.25798e-06,2.77527e-06
5.7716e-05,5.26007e-06,0.208628,294.488,186903,159251,5.26007e-06,2.2992e-06
5.7726e-05,5.26215e-06,0.20818,294.219,186510,159200,5.26215e-06,1.83744e-06
5.7736e-05,5.26423e-06,0.207119,293.959,186125,159147,5.26423e-06,1.39077e-06
5.7746e-05,5.26629e-06,0.205466,293.708,185747,159091,5.26629e-06,9.59873e-07
5.7756e-05,5.26834e-06,0.203244,293.467,185379,159034,5.26834e-06,5.454e-07
5.7766e-05,5.27036e-06,0.200478,293.236,185020,158974,5.27036e-06,1.47918e-07
5.7776e-05,5.27235e-06,0.197193,293.015,184671,158912,5.27235e-06,-2.32066e-07
5.7786e-05,5.2743e-06,0.193415,292.805,184334,158847,5.2743e-06,-5.94113e-07
5.7796e-05,5.27621e-06,0.189172,292.606,184008,158780,5.27621e-06,-9.37845e-07
5.7806e-05,5.27808e-06,0.184491,292.418,183694,158711,5.27808e-06,-1.26295e-06
5.7816e-05,5.2799e-06,0.179401,292.24,183393,158640,5.2799e-06,-1.56919e-06
5.7826e-05,5.28167e-06,0.173932,292.074,183104,158566,5.28167e-06,-1.85637e-06
5.7836e-05,5.28338e-06,0.168113,291.919,182829,158490,5.28338e-06,-2.12438e-06
5.7846e-05,5.28503e-06,0.161975,291.776,182568,158412,5.28503e-06,-2.37314e-06
5.7856e-05,5.28662e-06,0.155549,291.643,182321,158332,5.28662e-06,-2.60267e-06
5.7866e-05,5.28814e-06,0.148865,291.522,182087,158249,5.28814e-06,-2.81303e-06
5.7876e-05,5.28959e-06,0.141954,291.412,181868,158164,5.28959e-06,-3.00431e-06
5.7886e-05,5.29098e-06,0.134847,291.312,181664,158077,5.29098e-06,-3.1767e-06
5.7896e-05,5.29229e-06,0.127575,291.224,181473,157988,5.29229e-06,-3.33043e-06
5.7906e-05,5.29353e-06,0.120169,291.146,181297,157896,5.29353e-06,-3.46575e-06
5.7916e-05,5.29469e-06,0.11266,291.079,181136,157803,5.29469e-06,-3.58301e-06
5.7926e-05,5.29578e-06,0.105078,291.022,180988,157707,5.29578e-06,-3.68256e-06
5.7936e-05,5.2968e-06,0.0974519,290.975,180855,157608,5.2968e-06,-3.76483e-06
5.7946e-05,5.29773e-06,0.0898126,290.937,180736,157508,5.29773e-06,-3.83028e-06
5.7956e-05,5.29859e-06,0.0821886,290.909,180631,157405,5.29859e-06,-3.87942e-06
5.7966e-05,5.29938e-06,0.0746087,290.89,180539,157300,5.29938e-06,-3.91277e-06
5.7976e-05,5.30008e-06,0.0671006,290.88,180460,157193,5.30008e-06,-3.93093e-06
5.7986e-05,5.30072e-06,0.0596917,290.878,180394,157084,5.30072e-06,-3.93449e-06
