t_s,R_m,U_m_s,T_g_K,p_g_pa,p_inf_pa,delta_T_m,Q_out_W
7.8176e-05,6.39044e-06,-0.0868734,294.006,104021,82725.6,6.39044e-06,1.78688e-06
7.8186e-05,6.38956e-06,-0.0887384,294.055,104082,82778.8,6.38956e-06,1.88923e-06
7.8196e-05,6.38866e-06,-0.0905961,294.104,104143,82832.8,6.38866e-06,1.9915e-06
7.8206e-05,6.38775e-06,-0.0924463,294.153,104205,82887.4,6.38775e-06,2.09368e-06
7.8216e-05,6.38681e-06,-0.0942888,294.202,104268,82942.9,6.38681e-06,2.19575e-06
7.8226e-05,6.38586e-06,-0.0961234,294.251,104332,82999,6.38586e-06,2.2977e-06
7.8236e-05,6.38489e-06,-0.0979498,294.3,104397,83055.8,6.38489e-06,2.39953e-06
7.8246e-05,6.3839e-06,-0.099768,294.349,104463,83113.4,6.3839e-06,2.50123e-06
7.8256e-05,6.3829e-06,-0.101578,294.398,104530,83171.7,6.3829e-06,2.60279e-06
7.8266e-05,6.38187e-06,-0.103379,294.447,104598,83230.7,6.38187e-06,2.70419e-06
7.8276e-05,6.38083e-06,-0.105171,294.496,104666,83290.5,6.38083e-06,2.80544e-06
7.8286e-05,6.37977e-06,-0.106954,294.544,104736,83350.9,6.37977e-06,2.90651e-06
7.8296e-05,6.37869e-06,-0.108728,294.593,104806,83412.1,6.37869e-06,3.00741e-06
7.8306e-05,6.37759e-06,-0.110492,294.642,104878,83473.9,6.37759e-06,3.10812e-06
7.8316e-05,6.37648e-06,-0.112247,294.69,104950,83536.5,6.37648e-06,3.20863e-06
7.8326e-05,6.37535e-06,-0.113992,294.739,105023,83599.8,6.37535e-06,3.30893e-06
7.8336e-05,6.3742e-06,-0.115727,294.787,105097,83663.7,6.3742e-06,3.40902e-06
7.8346e-05,6.37303e-06,-0.117452,294.835,105172,83728.4,6.37303e-06,3.50888e-06
7.8356e-05,6.37185e-06,-0.119167,294.883,105248,83793.8,6.37185e-06,3.60851e-06
7.8366e-05,6.37065e-06,-0.120871,294.931,105325,83859.8,6.37065e-06,3.7079e-06
7.8376e-05,6.36943e-06,-0.122564,294.979,105402,83926.6,6.36943e-06,3.80703e-06
7.8386e-05,6.3682e-06,-0.124247,295.027,105481,83994,6.3682e-06,3.9059e-06
7.8396e-05,6.36695e-06,-0.125919,295.075,105560,84062.1,6.36695e-06,4.0045e-06
7.8406e-05,6.36568e-06,-0.127579,295.123,105640,84130.9,6.36568e-06,4.10281e-06
7.8416e-05,6.3644e-06,-0.129228,295.17,105721,84200.4,6.3644e-06,4.20084e-06
7.8426e-05,6.3631e-06,-0.130866,295.218,105803,84270.5,6.3631e-06,4.29857e-06
7.8436e-05,6.36178e-06,-0.132492,295.265,105886,84341.3,6.36178e-06,4.39599e-06
7.8446e-05,6.36045e-06,-0.134106,295.312,105969,84412.8,6.36045e-06,4.4931e-06
7.8456e-05,6.3591e-06,-0.135708,295.359,106054,84485,6.3591e-06,4.58987e-06
7.8466e-05,6.35773e-06,-0.137298,295.406,106139,84557.8,6.35773e-06,4.68632e-06
7.8476e-05,6.35635e-06,-0.138875,295.453,106225,84631.3,6.35635e-06,4.78241e-06
7.8486e-05,6.35496e-06,-0.140441,295.499,106312,84705.4,6.35496e-06,4.87816e-06
7.8496e-05,6.35354e-06,-0.141993,295.546,106399,84780.2,6.35354e-06,4.97354e-06
7.8506e-05,6.35212e-06,-0.143533,295.592,106488,84855.7,6.35212e-06,5.06856e-06
7.8516e-05,6.35067e-06,-0.14506,295.638,106577,84931.8,6.35067e-06,5.16319e-06
7.8526e-05,6.34921e-06,-0.146574,295.684,106667,85008.5,6.34921e-06,5.25743e-06
7.8536e-05,6.34774e-06,-0.148075,295.73,106758,85085.9,6.34774e-06,5.35128e-06
7.8546e-05,6.34625e-06,-0.149563,295.776,106850,85164,6.34625e-06,5.44472e-06
7.8556e-05,6.34475e-06,-0.151038,295.821,106942,85242.7,6.34475e-06,5.53775e-06
7.8566e-05,6.34323e-06,-0.152498,295.867,107035,85322,6.34323e-06,5.63035e-06
7.8576e-05,6.3417e-06,-0.153946,295.912,107129,85401.9,6.3417e-06,5.72252e-06
7.8586e-05,6.34015e-06,-0.155379,295.957,107224,85482.5,6.34015e-06,5.81426e-06
7.8596e-05,6.33859e-06,-0.156799,296.002,107320,85563.7,6.33859e-06,5.90554e-06
7.8606e-05,6.33702e-06,-0.158204,296.046,107416,85645.5,6.33702e-06,5.99637e-06
7.8616e-05,6.33543e-06,-0.159596,296.091,107513,85727.9,6.33543e-06,6.08673e-06
7.8626e-05,6.33383e-06,-0.160973,296.135,107611,85811,6.33383e-06,6.17663e-06
7.8636e-05,6.33221e-06,-0.162336,296.179,107709,85894.6,6.33221e-06,6.26604e-06
7.8646e-05,6.33058e-06,-0.163685,296.222,107808,85978.9,6.33058e-06,6.35496e-06
7.8656e-05,6.32894e-06,-0.165019,296.266,107908,86063.8,6.32894e-06,6.44338e-06
7.8666e-05,6.32728e-06,-0.166339,296.309,108009,86149.3,6.32728e-06,6.53131e-06
7.8676e-05,6.32561e-06,-0.167644,296.352,108110,86235.4,6.32561e-06,6.61872e-06
7.8686e-05,6.32393e-06,-0.168934,296.395,108212,86322,6.32393e-06,6.70561e-06
7.8696e-05,6.32223e-06,-0.17021,296.438,108315,86409.3,6.32223e-06,6.79197e-06
7.8706e-05,6.32052e-06,-0.17147,296.481,108418,86497.2,6.32052e-06,6.8778e-06
7.8716e-05,6.3188e-06,-0.172716,296.523,108522,86585.6,6.3188e-06,6.96309e-06
7.8726e-05,6.31707e-06,-0.173947,296.565,108627,86674.6,6.31707e-06,7.04783e-06
7.8736e-05,6.31532e-06,-0.175162,296.606,108733,86764.2,6.31532e-06,7.13201e-06
7.8746e-05,6.31356e-06,-0.176363,296.648,108839,86854.4,6.31356e-06,7.21563e-06
7.8756e-05,6.3118e-06,-0.177548,296.689,108945,86945.2,6.3118e-06,7.29869e-06
7.8766e-05,6.31001e-06,-0.178718,296.73,109053,87036.5,6.31001e-06,7.38116e-06
7.8776e-05,6.30822e-06,-0.179872,296.771,109161,87128.4,6.30822e-06,7.46306e-06
7.8786e-05,6.30642e-06,-0.181012,296.811,109270,87220.8,6.30642e-06,7.54436e-06
7.8796e-05,6.3046e-06,-0.182136,296.852,109379,87313.8,6.3046e-06,7.62507e-06
7.8806e-05,6.30277e-06,-0.183244,296.892,109489,87407.4,6.30277e-06,7.70518e-06
7.8816e-05,6.30094e-06,-0.184337,296.931,109599,87501.5,6.30094e-06,7.78468e-06
7.8826e-05,6.29909e-06,-0.185415,296.971,109711,87596.1,6.29909e-06,7.86357e-06
7.8836e-05,6.29723e-06,-0.186477,297.01,109822,87691.3,6.29723e-06,7.94184e-06
7.8846e-05,6.29536e-06,-0.187523,297.049,109935,87787,6.29536e-06,8.01949e-06
7.8856e-05,6.29348e-06,-0.188555,297.088,110048,87883.3,6.29348e-06,8.0965e-06
7.8866e-05,6.29159e-06,-0.18957,297.126,110161,87980.1,6.29159e-06,8.17288e-06
7.8876e-05,6.28969e-06,-0.19057,297.164,110275,88077.4,6.28969e-06,8.24862e-06
7.8886e-05,6.28778e-06,-0.191554,297.202,110390,88175.3,6.28778e-06,8.32371e-06
7.8896e-05,6.28585e-06,-0.192523,297.239,110505,88273.6,6.28585e-06,8.39815e-06
7.8906e-05,6.28392e-06,-0.193476,297.276,110621,88372.5,6.28392e-06,8.47194e-06
7.8916e-05,6.28199e-06,-0.194414,297.313,110737,88471.9,6.28199e-06,8.54507e-06
7.8926e-05,6.28004e-06,-0.195336,297.35,110854,88571.8,6.28004e-06,8.61753e-06
7.8936e-05,6.27808e-06,-0.196243,297.386,110971,88672.2,6.27808e-06,8.68932e-06
7.8946e-05,6.27611e-06,-0.197134,297.422,111089,88773.1,6.27611e-06,8.76044e-06
7.8956e-05,6.27414e-06,-0.19801,297.458,111207,88874.5,6.27414e-06,8.83089e-06
7.8966e-05,6.27215e-06,-0.19887,297.493,111326,88976.4,6.27215e-06,8.90065e-06
7.8976e-05,6.27016e-06,-0.199715,297.528,111446,89078.7,6.27016e-06,8.96973e-06
7.8986e-05,6.26816e-06,-0.200545,297.563,111566,89181.6,6.26816e-06,9.03812e-06
7.8996e-05,6.26615e-06,-0.201359,297.598,111686,89284.9,6.26615e-06,9.10582e-06
7.9006e-05,6.26413e-06,-0.202158,297.632,111807,89388.7,6.26413e-06,9.17282e-06
7.9016e-05,6.2621e-06,-0.202942,297.666,111928,89493,6.2621e-06,9.23913e-06
7.9026e-05,6.26007e-06,-0.20371,297.699,112050,89597.8,6.26007e-06,9.30474e-06
7.9036e-05,6.25803e-06,-0.204464,297.732,112172,89703,6.25803e-06,9.36965e-06
7.9046e-05,6.25598e-06,-0.205202,297.765,112295,89808.7,6.25598e-06,9.43385e-06
7.9056e-05,6.25393e-06,-0.205926,297.798,112418,89914.8,6.25393e-06,9.49734e-06
7.9066e-05,6.25186e-06,-0.206634,297.83,112542,90021.4,6.25186e-06,9.56012e-06
7.9076e-05,6.24979e-06,-0.207328,297.862,112665,90128.4,6.24979e-06,9.6222e-06
7.9086e-05,6.24772e-06,-0.208007,297.894,112790,90235.8,6.24772e-06,9.68356e-06
7.9096e-05,6.24563e-06,-0.208671,297.925,112915,90343.8,6.24563e-06,9.7442e-06
7.9106e-05,6.24354e-06,-0.209321,297.956,113040,90452.1,6.24354e-06,9.80413e-06
7.9116e-05,6.24145e-06,-0.209956,297.987,113166,90560.9,6.24145e-06,9.86334e-06
7.9126e-05,6.23934e-06,-0.210576,298.017,113292,90670,6.23934e-06,9.92183e-06
7.9136e-05,6.23724e-06,-0.211182,298.047,113418,90779.7,6.23724e-06,9.9796e-06
7.9146e-05,6.23512e-06,-0.211774,298.077,113545,90889.7,6.23512e-06,1.00367e-05
7.9156e-05,6.233e-06,-0.212352,298.106,113672,91000.1,6.233e-06,1.0093e-05
7.9166e-05,6.23087e-06,-0.212916,298.135,113800,91111,6.23087e-06,1.01486e-05
7.9176e-05,6.22874e-06,-0.213465,298.164,113928,91222.2,6.22874e-06,1.02035e-05
7.9186e-05,6.2266e-06,-0.214001,298.192,114056,91333.9,6.2266e-06,1.02576e-05
7.9196e-05,6.22446e-06,-0.214523,298.22,114184,91445.9,6.22446e-06,1.03111e-05
7.9206e-05,6.22231e-06,-0.215031,298.248,114313,91558.4,6.22231e-06,1.03638e-05
7.9216e-05,6.22016e-06,-0.215526,298.275,114443,91671.2,6.22016e-06,1.04158e-05
7.9226e-05,6.218e-06,-0.216008,298.302,114572,91784.4,6.218e-06,1.04671e-05
7.9236e-05,6.21584e-06,-0.216476,298.329,114702,91897.9,6.21584e-06,1.05177e-05
7.9246e-05,6.21367e-06,-0.216931,298.355,114832,92011.9,6.21367e-06,1.05675e-05
7.9256e-05,6.2115e-06,-0.217373,298.381,114963,92126.2,6.2115e-06,1.06166e-05
7.9266e-05,6.20933e-06,-0.217801,298.407,115094,92240.9,6.20933e-06,1.0665e-05
7.9276e-05,6.20715e-06,-0.218217,298.432,115225,92355.9,6.20715e-06,1.07127e-05
7.9286e-05,6.20496e-06,-0.218621,298.457,115357,92471.3,6.20496e-06,1.07597e-05
7.9296e-05,6.20277e-06,-0.219011,298.482,115488,92587.1,6.20277e-06,1.0806e-05
7.9306e-05,6.20058e-06,-0.21939,298.506,115620,92703.2,6.20058e-06,1.08515e-05
7.9316e-05,6.19839e-06,-0.219756,298.53,115753,92819.6,6.19839e-06,1.08964e-05
7.9326e-05,6.19619e-06,-0.22011,298.554,115885,92936.3,6.19619e-06,1.09405e-05
7.9336e-05,6.19398e-06,-0.220451,298.578,116018,93053.4,6.19398e-06,1.0984e-05
7.9346e-05,6.19178e-06,-0.220781,298.601,116151,93170.9,6.19178e-06,1.10267e-05
7.9356e-05,6.18957e-06,-0.221099,298.623,116284,93288.6,6.18957e-06,1.10688e-05
7.9366e-05,6.18736e-06,-0.221405,298.646,116418,93406.7,6.18736e-06,1.11101e-05
7.9376e-05,6.18514e-06,-0.2217,298.668,116552,93525,6.18514e-06,1.11508e-05
7.9386e-05,6.18292e-06,-0.221984,298.69,116686,93643.7,6.18292e-06,1.11907e-05
7.9396e-05,6.1807e-06,-0.222256,298.711,116820,93762.7,6.1807e-06,1.123e-05
7.9406e-05,6.17848e-06,-0.222517,298.732,116955,93882,6.17848e-06,1.12686e-05
7.9416e-05,6.17625e-06,-0.222767,298.753,117090,94001.6,6.17625e-06,1.13065e-05
7.9426e-05,6.17402e-06,-0.223006,298.773,117224,94121.4,6.17402e-06,1.13437e-05
7.9436e-05,6.17179e-06,-0.223235,298.794,117360,94241.6,6.17179e-06,1.13803e-05
7.9446e-05,6.16956e-06,-0.223453,298.813,117495,94362,6.16956e-06,1.14162e-05
7.9456e-05,6.16732e-06,-0.223661,298.833,117631,94482.7,6.16732e-06,1.14514e-05
7.9466e-05,6.16508e-06,-0.223858,298.852,117766,94603.7,6.16508e-06,1.1486e-05
7.9476e-05,6.16284e-06,-0.224045,298.871,117902,94724.9,6.16284e-06,1.15199e-05
7.9486e-05,6.1606e-06,-0.224222,298.89,118038,94846.4,6.1606e-06,1.15532e-05
7.9496e-05,6.15836e-06,-0.224389,298.908,118175,94968.2,6.15836e-06,1.15858e-05
7.9506e-05,6.15612e-06,-0.224547,298.926,118311,95090.2,6.15612e-06,1.16177e-05
7.9516e-05,6.15387e-06,-0.224695,298.944,118448,95212.4,6.15387e-06,1.1649e-05
7.9526e-05,6.15162e-06,-0.224833,298.961,118585,95334.9,6.15162e-06,1.16797e-05
7.9536e-05,6.14937e-06,-0.224962,298.978,118722,95457.7,6.14937e-06,1.17098e-05
7.9546e-05,6.14712e-06,-0.225082,298.995,118859,95580.6,6.14712e-06,1.17392e-05
7.9556e-05,6.14487e-06,-0.225193,299.011,118996,95703.8,6.14487e-06,1.1768e-05
7.9566e-05,6.14262e-06,-0.225294,299.028,119134,95827.2,6.14262e-06,1.17961e-05
7.9576e-05,6.14037e-06,-0.225387,299.044,119271,95950.9,6.14037e-06,1.18237e-05
7.9586e-05,6.13811e-06,-0.225471,299.059,119409,96074.7,6.13811e-06,1.18507e-05
7.9596e-05,6.13586e-06,-0.225547,299.074,119547,96198.8,6.13586e-06,1.1877e-05
7.9606e-05,6.1336e-06,-0.225614,299.089,119685,96323,6.1336e-06,1.19027e-05
7.9616e-05,6.13134e-06,-0.225673,299.104,119823,96447.5,6.13134e-06,1.19279e-05
7.9626e-05,6.12909e-06,-0.225723,299.119,119962,96572.1,6.12909e-06,1.19525e-05
7.9636e-05,6.12683e-06,-0.225765,299.133,120100,96696.9,6.12683e-06,1.19764e-05
7.9646e-05,6.12457e-06,-0.2258,299.147,120239,96821.9,6.12457e-06,1.19998e-05
7.9656e-05,6.12231e-06,-0.225826,299.16,120377,96947.1,6.12231e-06,1.20226e-05
7.9666e-05,6.12006e-06,-0.225845,299.174,120516,97072.5,6.12006e-06,1.20449e-05
7.9676e-05,6.1178e-06,-0.225856,299.187,120655,97198,6.1178e-06,1.20666e-05
7.9686e-05,6.11554e-06,-0.225859,299.2,120794,97323.7,6.11554e-06,1.20877e-05
7.9696e-05,6.11328e-06,-0.225855,299.212,120933,97449.6,6.11328e-06,1.21083e-05
7.9706e-05,6.11102e-06,-0.225843,299.224,121072,97575.6,6.11102e-06,1.21283e-05
7.9716e-05,6.10876e-06,-0.225824,299.236,121211,97701.7,6.10876e-06,1.21478e-05
7.9726e-05,6.1065e-06,-0.225798,299.248,121351,97828,6.1065e-06,1.21667e-05
7.9736e-05,6.10425e-06,-0.225764,299.26,121490,97954.4,6.10425e-06,1.21851e-05
7.9746e-05,6.10199e-06,-0.225724,299.271,121630,98081,6.10199e-06,1.22029e-05
7.9756e-05,6.09973e-06,-0.225677,299.282,121769,98207.7,6.09973e-06,1.22203e-05
7.9766e-05,6.09748e-06,-0.225622,299.292,121909,98334.5,6.09748e-06,1.22371e-05
7.9776e-05,6.09522e-06,-0.225561,299.303,122049,98461.4,6.09522e-06,1.22534e-05
7.9786e-05,6.09296e-06,-0.225494,299.313,122188,98588.5,6.09296e-06,1.22692e-05
7.9796e-05,6.09071e-06,-0.225419,299.323,122328,98715.7,6.09071e-06,1.22844e-05
7.9806e-05,6.08846e-06,-0.225338,299.333,122468,98842.9,6.08846e-06,1.22992e-05
7.9816e-05,6.0862e-06,-0.22525,299.342,122608,98970.3,6.0862e-06,1.23135e-05
7.9826e-05,6.08395e-06,-0.225156,299.352,122748,99097.7,6.08395e-06,1.23273e-05
7.9836e-05,6.0817e-06,-0.225056,299.361,122888,99225.3,6.0817e-06,1.23406e-05
7.9846e-05,6.07945e-06,-0.224949,299.369,123029,99352.9,6.07945e-06,1.23534e-05
7.9856e-05,6.0772e-06,-0.224836,299.378,123169,99480.6,6.0772e-06,1.23657e-05
7.9866e-05,6.07495e-06,-0.224716,299.386,123309,99608.3,6.07495e-06,1.23776e-05
7.9876e-05,6.07271e-06,-0.224591,299.394,123449,99736.2,6.07271e-06,1.23889e-05
7.9886e-05,6.07046e-06,-0.224459,299.402,123590,99864.1,6.07046e-06,1.23998e-05
7.9896e-05,6.06822e-06,-0.224321,299.409,123730,99992,6.06822e-06,1.24103e-05
7.9906e-05,6.06598e-06,-0.224177,299.417,123870,100120,6.06598e-06,1.24203e-05
7.9916e-05,6.06373e-06,-0.224027,299.424,124011,100248,6.06373e-06,1.24298e-05
7.9926e-05,6.06149e-06,-0.22387,299.431,124151,100376,6.06149e-06,1.24389e-05
7.9936e-05,6.05926e-06,-0.223708,299.438,124292,100504,6.05926e-06,1.24475e-05
7.9946e-05,6.05702e-06,-0.22354,299.444,124432,100633,6.05702e-06,1.24557e-05
7.9956e-05,6.05479e-06,-0.223366,299.45,124573,100761,6.05479e-06,1.24635e-05
7.9966e-05,6.05255e-06,-0.223186,299.456,124713,100889,6.05255e-06,1.24708e-05
7.9976e-05,6.05032e-06,-0.223,299.462,124854,101017,6.05032e-06,1.24776e-05
7.9986e-05,6.04809e-06,-0.222808,299.468,124994,101145,6.04809e-06,1.24841e-05
7.9996e-05,6.04587e-06,-0.22261,299.473,125135,101274,6.04587e-06,1.24901e-05
8.0006e-05,6.04364e-06,-0.222406,299.478,125275,101402,6.04364e-06,1.24957e-05
8.0016e-05,6.04142e-06,-0.222196,299.483,125416,101530,6.04142e-06,1.25008e-05
8.0026e-05,6.0392e-06,-0.221981,299.488,125556,101658,6.0392e-06,1.25056e-05
8.0036e-05,6.03698e-06,-0.221759,299.492,125697,101787,6.03698e-06,1.25099e-05
8.0046e-05,6.03476e-06,-0.221532,299.497,125837,101915,6.03476e-06,1.25138e-05
8.0056e-05,6.03255e-06,-0.221298,299.501,125978,102043,6.03255e-06,1.25173e-05
8.0066e-05,6.03034e-06,-0.221059,299.505,126118,102171,6.03034e-06,1.25204e-05
8.0076e-05,6.02813e-06,-0.220814,299.508,126258,102299,6.02813e-06,1.25231e-05
8.0086e-05,6.02592e-06,-0.220563,299.512,126399,102428,6.02592e-06,1.25253e-05
8.0096e-05,6.02372e-06,-0.220306,299.515,126539,102556,6.02372e-06,1.25272e-05
8.0106e-05,6.02151e-06,-0.220042,299.518,126679,102684,6.02151e-06,1.25287e-05
8.0116e-05,6.01931e-06,-0.219773,299.521,126819,102812,6.01931e-06,1.25297e-05
8.0126e-05,6.01712e-06,-0.219498,299.524,126959,102939,6.01712e-06,1.25304e-05
8.0136e-05,6.01492e-06,-0.219217,299.526,127100,103067,6.01492e-06,1.25307e-05
8.0146e-05,6.01273e-06,-0.21893,299.528,127240,103195,6.01273e-06,1.25305e-05
8.0156e-05,6.01055e-06,-0.218636,299.53,127379,103323,6.01055e-06,1.253e-05
8.0166e-05,6.00836e-06,-0.218337,299.532,127519,103450,6.00836e-06,1.25291e-05
8.0176e-05,6.00618e-06,-0.218031,299.534,127659,103578,6.00618e-06,1.25278e-05
8.0186e-05,6.004e-06,-0.21772,299.535,127799,103705,6.004e-06,1.25261e-05
8.0196e-05,6.00183e-06,-0.217402,299.537,127939,103833,6.00183e-06,1.2524e-05
8.0206e-05,5.99965e-06,-0.217077,299.538,128078,103960,5.99965e-06,1.25215e-05
8.0216e-05,5.99748e-06,-0.216747,299.539,128218,104087,5.99748e-06,1.25186e-05
8.0226e-05,5.99532e-06,-0.21641,299.539,128357,104214,5.99532e-06,1.25154e-05
8.0236e-05,5.99316e-06,-0.216067,299.54,128496,104341,5.99316e-06,1.25117e-05
8.0246e-05,5.991e-06,-0.215717,299.54,128635,104468,5.991e-06,1.25077e-05
8.0256e-05,5.98884e-06,-0.215361,299.54,128774,104594,5.98884e-06,1.25032e-05
8.0266e-05,5.98669e-06,-0.214999,299.54,128913,104721,5.98669e-06,1.24984e-05
8.0276e-05,5.98454e-06,-0.21463,299.539,129052,104847,5.98454e-06,1.24932e-05
8.0286e-05,5.9824e-06,-0.214255,299.539,129191,104974,5.9824e-06,1.24876e-05
8.0296e-05,5.98026e-06,-0.213873,299.538,129329,105100,5.98026e-06,1.24816e-05
8.0306e-05,5.97812e-06,-0.213485,299.537,129468,105226,5.97812e-06,1.24753e-05
8.0316e-05,5.97599e-06,-0.213089,299.536,129606,105351,5.97599e-06,1.24685e-05
8.0326e-05,5.97386e-06,-0.212688,299.535,129744,105477,5.97386e-06,1.24614e-05
8.0336e-05,5.97173e-06,-0.212279,299.533,129882,105603,5.97173e-06,1.24538e-05
8.0346e-05,5.96961e-06,-0.211864,299.531,130020,105728,5.96961e-06,1.24459e-05
8.0356e-05,5.9675e-06,-0.211443,299.529,130157,105853,5.9675e-06,1.24376e-05
8.0366e-05,5.96538e-06,-0.211014,299.527,130295,105978,5.96538e-06,1.24289e-05
8.0376e-05,5.96328e-06,-0.210579,299.525,130432,106103,5.96328e-06,1.24198e-05
8.0386e-05,5.96117e-06,-0.210136,299.522,130569,106227,5.96117e-06,1.24103e-05
8.0396e-05,5.95907e-06,-0.209687,299.519,130706,106352,5.95907e-06,1.24004e-05
8.0406e-05,5.95698e-06,-0.209231,299.516,130843,106476,5.95698e-06,1.23902e-05
8.0416e-05,5.95489e-06,-0.208769,299.513,130979,106600,5.95489e-06,1.23795e-05
8.0426e-05,5.9528e-06,-0.208299,299.509,131115,106724,5.9528e-06,1.23684e-05
8.0436e-05,5.95072e-06,-0.207822,299.506,131251,106847,5.95072e-06,1.2357e-05
8.0446e-05,5.94865e-06,-0.207339,299.502,131387,106971,5.94865e-06,1.23451e-05
8.0456e-05,5.94658e-06,-0.206848,299.498,131523,107094,5.94658e-06,1.23328e-05
8.0466e-05,5.94451e-06,-0.20635,299.493,131658,107217,5.94451e-06,1.23202e-05
8.0476e-05,5.94245e-06,-0.205846,299.489,131793,107340,5.94245e-06,1.23071e-05
8.0486e-05,5.94039e-06,-0.205334,299.484,131928,107462,5.94039e-06,1.22937e-05
8.0496e-05,5.93834e-06,-0.204816,299.479,132063,107584,5.93834e-06,1.22798e-05
8.0506e-05,5.9363e-06,-0.20429,299.474,132197,107706,5.9363e-06,1.22656e-05
8.0516e-05,5.93426e-06,-0.203757,299.469,132331,107828,5.93426e-06,1.22509e-05
8.0526e-05,5.93222e-06,-0.203218,299.463,132465,107949,5.93222e-06,1.22358e-05
8.0536e-05,5.93019e-06,-0.202671,299.457,132599,108071,5.93019e-06,1.22204e-05
8.0546e-05,5.92817e-06,-0.202117,299.451,132732,108191,5.92817e-06,1.22045e-05
8.0556e-05,5.92615e-06,-0.201556,299.445,132865,108312,5.92615e-06,1.21882e-05
8.0566e-05,5.92414e-06,-0.200988,299.438,132998,108432,5.92414e-06,1.21715e-05
8.0576e-05,5.92213e-06,-0.200414,299.432,133130,108553,5.92213e-06,1.21544e-05
8.0586e-05,5.92013e-06,-0.199832,299.425,133262,108672,5.92013e-06,1.21369e-05
8.0596e-05,5.91813e-06,-0.199243,299.418,133394,108792,5.91813e-06,1.2119e-05
8.0606e-05,5.91614e-06,-0.198647,299.41,133525,108911,5.91614e-06,1.21006e-05
8.0616e-05,5.91416e-06,-0.198044,299.403,133656,109030,5.91416e-06,1.20819e-05
8.0626e-05,5.91218e-06,-0.197435,299.395,133787,109149,5.91218e-06,1.20627e-05
8.0636e-05,5.91021e-06,-0.196818,299.387,133917,109267,5.91021e-06,1.20431e-05
8.0646e-05,5.90825e-06,-0.196195,299.378,134047,109385,5.90825e-06,1.20232e-05
8.0656e-05,5.90629e-06,-0.195565,299.37,134177,109503,5.90629e-06,1.20028e-05
8.0666e-05,5.90433e-06,-0.194928,299.361,134306,109620,5.90433e-06,1.19819e-05
8.0676e-05,5.90239e-06,-0.194284,299.352,134435,109737,5.90239e-06,1.19607e-05
8.0686e-05,5.90045e-06,-0.193634,299.343,134564,109854,5.90045e-06,1.19391e-05
8.0696e-05,5.89852e-06,-0.192977,299.334,134692,109970,5.89852e-06,1.1917e-05
8.0706e-05,5.89659e-06,-0.192313,299.324,134820,110086,5.89659e-06,1.18945e-05
8.0716e-05,5.89467e-06,-0.191643,299.314,134947,110202,5.89467e-06,1.18716e-05
8.0726e-05,5.89276e-06,-0.190966,299.304,135074,110317,5.89276e-06,1.18483e-05
8.0736e-05,5.89085e-06,-0.190283,299.294,135201,110432,5.89085e-06,1.18246e-05
8.0746e-05,5.88895e-06,-0.189593,299.283,135327,110547,5.88895e-06,1.18005e-05
8.0756e-05,5.88706e-06,-0.188897,299.272,135453,110661,5.88706e-06,1.17759e-05
8.0766e-05,5.88517e-06,-0.188195,299.261,135578,110775,5.88517e-06,1.1751e-05
8.0776e-05,5.88329e-06,-0.187486,299.25,135703,110888,5.88329e-06,1.17256e-05
8.0786e-05,5.88142e-06,-0.186772,299.239,135827,111001,5.88142e-06,1.16998e-05
8.0796e-05,5.87956e-06,-0.186051,299.227,135951,111114,5.87956e-06,1.16736e-05
8.0806e-05,5.8777e-06,-0.185325,299.215,136075,111227,5.8777e-06,1.1647e-05
8.0816e-05,5.87585e-06,-0.184592,299.203,136198,111338,5.87585e-06,1.16199e-05
8.0826e-05,5.87401e-06,-0.183853,299.19,136321,111450,5.87401e-06,1.15925e-05
8.0836e-05,5.87218e-06,-0.183109,299.178,136443,111561,5.87218e-06,1.15647e-05
8.0846e-05,5.87035e-06,-0.182359,299.165,136564,111672,5.87035e-06,1.15364e-05
8.0856e-05,5.86853e-06,-0.181604,299.152,136686,111782,5.86853e-06,1.15078e-05
8.0866e-05,5.86672e-06,-0.180843,299.138,136806,111892,5.86672e-06,1.14787e-05
8.0876e-05,5.86491e-06,-0.180076,299.125,136926,112002,5.86491e-06,1.14492e-05
8.0886e-05,5.86311e-06,-0.179304,299.111,137046,112111,5.86311e-06,1.14194e-05
8.0896e-05,5.86133e-06,-0.178527,299.097,137165,112220,5.86133e-06,1.13891e-05
8.0906e-05,5.85954e-06,-0.177745,299.083,137284,112328,5.85954e-06,1.13585e-05
8.0916e-05,5.85777e-06,-0.176957,299.069,137402,112436,5.85777e-06,1.13274e-05
8.0926e-05,5.85601e-06,-0.176165,299.054,137520,112543,5.85601e-06,1.1296e-05
8.0936e-05,5.85425e-06,-0.175367,299.039,137637,112650,5.85425e-06,1.12641e-05
8.0946e-05,5.8525e-06,-0.174565,299.024,137754,112756,5.8525e-06,1.12319e-05
8.0956e-05,5.85076e-06,-0.173759,299.009,137870,112863,5.85076e-06,1.11993e-05
8.0966e-05,5.84902e-06,-0.172947,298.993,137985,112968,5.84902e-06,1.11663e-05
8.0976e-05,5.8473e-06,-0.172131,298.977,138100,113073,5.8473e-06,1.11329e-05
8.0986e-05,5.84558e-06,-0.171311,298.961,138215,113178,5.84558e-06,1.10991e-05
8.0996e-05,5.84387e-06,-0.170486,298.945,138329,113282,5.84387e-06,1.1065e-05
8.1006e-05,5.84217e-06,-0.169657,298.929,138442,113386,5.84217e-06,1.10305e-05
